lat,lon
144.3663962,-38.14596154
144.3380776,-38.19855296
144.3576653,-38.15396035
144.51214,-38.25654057
144.3621876,-38.14545729
144.3348793,-38.14167762
144.3653914,-38.14564887
144.3594559,-38.14443563
144.3660957,-38.14581334
144.6564157,-38.11734368
144.5312795,-38.25802515
144.3466247,-38.18350328
144.3829655,-38.18595638
144.6031957,-38.28364327
144.3222963,-38.19105198
144.3891892,-38.15846542
144.4103398,-38.03034377
144.4185817,-38.02657908
144.3547023,-38.09405731
144.3486331,-38.18602338
144.3788404,-38.16918612
144.3699318,-38.16071997
144.3320697,-38.19039185
144.3473784,-38.18596498
144.4056987,-38.16548415
144.534975,-38.25996966
144.3385989,-38.18256649
144.3778388,-38.17918202
144.3780847,-38.1783226
144.3553195,-38.09403975
144.3515222,-38.08492868
144.5318007,-38.25738882
144.3554972,-38.09406378
144.3518567,-38.09279725
144.3523145,-38.09275735
144.3889477,-38.15919242
144.6357392,-38.12022009
144.6415952,-38.1170442
144.3364843,-38.18860286
144.6561034,-38.11756719
144.3604642,-38.14951206
144.3642906,-38.14514067
144.3315014,-38.18714557
144.6296222,-38.12126028
144.3479189,-38.18314739
144.341271,-38.18298753
144.3273988,-38.19226902
144.32963,-38.19198511
144.3388514,-38.18922301
144.3531088,-38.09665016
144.3437298,-38.18669844
144.3556186,-38.08979925
144.3482769,-38.0861161
144.375495,-38.16893232
144.3479664,-38.09506457
144.3515777,-38.09276012
144.352482,-38.08550391
144.3340624,-38.19086622
144.347396,-38.18876492
144.3701294,-38.15820477
144.6593052,-38.11821117
144.3875822,-38.16563587
144.4646477,-38.19680953
144.3427735,-38.1831317
144.3415538,-38.19001973
144.3418216,-38.18546123
144.3417476,-38.18545856
144.3454063,-38.18254318
144.3724915,-38.15163831
144.3512753,-38.09282746
144.3707934,-38.16688494
144.3427794,-38.18321909
144.3400696,-38.18287536
144.3512136,-38.08838053
144.341568,-38.18220719
144.3413855,-38.18219019
144.3551574,-38.08901008
144.3503473,-38.08508349
144.3668273,-38.16076163
144.365567,-38.16051807
144.3525932,-38.09135584
144.3540179,-38.0857907
144.3829476,-38.15824082
144.3569888,-38.15083984
144.3275513,-38.19213136
144.3516427,-38.08625026
144.3526151,-38.08632266
144.3576152,-38.15102214
144.3657212,-38.14551416
144.3442211,-38.18330962
144.3712256,-38.16725222
144.3594058,-38.14375196
144.3589133,-38.14478889
144.3851091,-38.02137741
144.4074689,-38.16569384
144.3281352,-38.18924128
144.3617076,-38.14861754
144.3616539,-38.14860131
144.6554072,-38.1209467
144.3665534,-38.14603732
144.361418,-38.14853807
144.3606839,-38.14827411
144.3620864,-38.14880263
144.3619645,-38.14876913
144.3721369,-38.15558345
144.3617069,-38.14376216
144.3611338,-38.14845659
144.6119044,-38.27160418
144.3535029,-38.13626056
144.6532741,-38.11614239
144.5341957,-38.26024198
144.3769412,-38.16927767
144.5045748,-38.24869787
144.63015,-38.12015038
144.6518936,-38.11729473
144.6379625,-38.11941773
144.6789492,-38.11682461
144.5345045,-38.2602755
144.3311316,-38.19134957
144.6318193,-38.12151493
144.6334303,-38.11875635
144.3482093,-38.19016613
144.3345524,-38.18782353
144.4004638,-38.01916205
144.298717,-38.21477949
144.3816617,-38.1710235
144.3564512,-38.1483666
144.4209447,-38.02526997
144.3383164,-38.19742122
144.6507764,-38.11759921
144.3479585,-38.18897979
144.3808772,-38.15775441
144.2988085,-38.21479026
144.3725974,-38.15629585
144.38549,-38.01682989
144.3439777,-38.1900414
144.3401539,-38.19521441
144.3605765,-38.14954397
144.3352869,-38.20016599
144.3794063,-38.17524265
144.6375115,-38.11984816
144.6662644,-38.11414885
144.3538939,-38.13488237
144.3543137,-38.13859288
144.3630574,-38.14437549
144.3543891,-38.13884453
144.3935644,-38.16510232
144.6310671,-38.12007126
144.6385704,-38.12236016
144.3445906,-38.18710072
144.6540639,-38.11877558
144.6079242,-38.2776414
144.3340903,-38.19068262
144.521271,-38.25956805
144.3369169,-38.20182422
144.6547239,-38.12113568
144.6367952,-38.12069126
144.3468351,-38.18963486
144.3869729,-38.16565091
144.3560629,-38.14825631
144.3580546,-38.19545839
144.3294651,-38.19200138
144.3464426,-38.18347913
144.6537433,-38.11868633
144.3312764,-38.14041614
144.3856944,-38.01685252
144.3568356,-38.14847578
144.5345236,-38.26211557
144.5349833,-38.2598533
144.391817,-38.16916171
144.4159067,-38.0262935
144.3860552,-38.01676061
144.6476508,-38.1189604
144.3794809,-38.15726523
144.6506192,-38.11699816
144.3575644,-38.15385521
144.3619026,-38.14449914
144.6662398,-38.11416276
144.5432745,-38.26565556
144.3373388,-38.19954182
144.4684803,-38.19154894
144.5249471,-38.25843755
144.35334,-38.18282701
144.3352099,-38.14097184
144.3528569,-38.14953794
144.3806649,-38.15548863
144.4698698,-38.193266
144.3655792,-38.1456951
144.6281305,-38.12045936
144.3912024,-38.16397697
144.3942453,-38.16322478
144.4087596,-38.01864638
144.5105862,-38.2494523
144.6352847,-38.1225125
144.3348246,-38.19913158
144.3789112,-38.16791893
144.3952144,-38.16876454
144.5107738,-38.24949834
144.5244551,-38.25811862
144.384996,-38.1666973
144.355968,-38.14822479
144.5305754,-38.25795163
144.3834878,-38.02105008
144.5326383,-38.26188494
144.3312014,-38.19127677
144.3309745,-38.19123443
144.3866843,-38.16835331
144.3910165,-38.16712107
144.3580864,-38.16271329
144.3599482,-38.15168709
144.3719447,-38.15559703
144.3945448,-38.03342871
144.3805258,-38.15606305
144.3565381,-38.14839126
144.3496791,-38.13402879
144.3765276,-38.15543039
144.5313745,-38.25713933
144.633055,-38.12018318
144.3684639,-38.18117446
144.6310439,-38.11960256
144.3610875,-38.1966136
144.349515,-38.18250162
144.4047803,-38.02167777
144.3792491,-38.17870143
144.3646579,-38.16228066
144.3618345,-38.14861681
144.3727678,-38.15625794
144.3720232,-38.15547124
144.3611966,-38.14847231
144.3726559,-38.15613862
144.3926724,-38.16901655
144.4097213,-38.0181365
144.4163758,-38.03159129
144.3779194,-38.17892158
144.3909906,-38.16721347
144.3773471,-38.15540733
144.6272502,-38.11227357
144.3538531,-38.18224677
144.6439168,-38.1160992
144.6013936,-38.28458759
144.3519538,-38.16096112
144.3316694,-38.19093011
144.6530512,-38.11744217
144.6584019,-38.1146027
144.4031338,-38.0143014
144.6326096,-38.12163958
144.6676415,-38.11480692
144.3789038,-38.17943277
144.5241993,-38.25809738
144.3852651,-38.02136318
144.3590369,-38.14910338
144.3861306,-38.1569385
144.6511836,-38.11668141
144.3653252,-38.1462343
144.3652131,-38.14521371
144.3406223,-38.16487765
144.5488655,-38.16891348
144.5471334,-38.16870342
144.5149421,-38.26190551
144.3995339,-38.18884798
144.4829675,-38.17770921
144.3647362,-38.15539933
144.6318416,-38.11916099
144.527138,-38.2628963
144.3374551,-38.08706391
144.35363,-38.13861083
144.3434443,-38.13649032
144.6042578,-38.27801579
144.7064159,-38.1765783
144.5174482,-38.26542227
144.3129187,-38.19204585
144.3841472,-38.14509972
144.3755413,-38.16895844
144.3749019,-38.16879985
144.3796163,-38.14534176
144.3802563,-38.14511796
144.4875458,-38.28378537
144.3665652,-38.1639758
144.3379182,-38.08732474
144.4888069,-38.27889323
144.4956138,-38.26784868
144.4065942,-38.16549006
144.377682,-38.16941905
144.3801547,-38.15481404
144.370017,-38.15578568
144.3463011,-38.18900804
144.3832642,-38.02114007
144.4892661,-38.26979275
144.3232862,-38.19241514
144.3995238,-38.1888027
144.3995328,-38.18875212
144.4667299,-38.18543659
144.3117795,-38.17691404
144.3736073,-38.1602391
144.3726691,-38.1599563
144.3327742,-38.15852063
144.3428147,-38.15377665
144.3829063,-38.14959219
144.3368429,-38.08845942
144.3582676,-38.07656953
144.4002618,-38.18474491
144.335132,-38.0825145
144.6435585,-38.11926241
144.5204326,-38.26763112
144.5240759,-38.26226942
144.3165655,-38.21230332
144.3174254,-38.2088616
144.3380867,-38.20145715
144.3378411,-38.18346678
144.3099716,-38.18227431
144.3471182,-38.17817874
144.3952977,-38.17677232
144.3197117,-38.17532746
144.39799,-38.16945861
144.3149237,-38.16706936
144.3998157,-38.16370307
144.3328248,-38.14208954
144.6470565,-38.11888192
144.3758678,-38.08847838
144.3707882,-38.08588358
144.3705865,-38.08581994
144.3493452,-38.07896965
144.3496357,-38.0789637
144.3521298,-38.06800107
144.350278,-38.06778019
144.3632956,-38.06745323
144.3884188,-38.02096337
144.3375738,-38.17728538
144.3559903,-38.14575776
144.3284428,-38.10391949
144.4860202,-38.27840542
144.491791,-38.26586479
144.3773501,-38.15388032
144.3250006,-38.14419793
144.3492001,-38.09112937
144.3357338,-38.10898544
144.3570913,-38.08011021
144.3806721,-38.15231868
144.3907928,-38.18877505
144.5829917,-38.15372166
144.347354,-38.08493149
144.4895157,-38.28218216
144.4924641,-38.28174432
144.4916898,-38.27859706
144.6137959,-38.27092692
144.5110188,-38.25121525
144.3102293,-38.17928402
144.3444239,-38.08450733
144.4282455,-38.02645295
144.3885387,-38.02121413
144.3517521,-38.09484206
144.6014223,-38.28487974
144.4885609,-38.28023361
144.4946646,-38.27622273
144.4954648,-38.2760272
144.5428649,-38.27039564
144.5185832,-38.26800219
144.3089277,-38.17948292
144.3105748,-38.17905254
144.3706052,-38.15055899
144.489729,-38.28119785
144.4905927,-38.2774137
144.6082306,-38.27719666
144.4949363,-38.27714316
144.6077919,-38.27601561
144.4877003,-38.26739842
144.3616249,-38.19755336
144.4559241,-38.18687067
144.3556264,-38.18392485
144.3806934,-38.17011007
144.3789191,-38.16968487
144.3772128,-38.16935837
144.3732297,-38.16837997
144.3690455,-38.1653741
144.3685118,-38.16499142
144.3859712,-38.15672086
144.385418,-38.15659576
144.3261084,-38.15323363
144.3801268,-38.14516084
144.3803904,-38.14508281
144.380956,-38.14493174
144.3826169,-38.14459234
144.6472826,-38.11522573
144.3224841,-38.10800503
144.3523552,-38.07783318
144.3518148,-38.07776037
144.3523373,-38.07328772
144.4172847,-38.02524011
144.4143199,-38.02488679
144.3910297,-38.01754986
144.4871907,-38.2837394
144.4902254,-38.27851129
144.3793546,-38.14994393
144.4954876,-38.27590721
144.3346211,-38.20812411
144.5145213,-38.26939999
144.6062745,-38.27781219
144.5234763,-38.2617318
144.3752473,-38.14972153
144.3754771,-38.14968157
144.341705,-38.13096563
144.3597725,-38.06827296
144.4935553,-38.27743387
144.5409421,-38.26958154
144.5116648,-38.26543859
144.511601,-38.26539994
144.5115485,-38.26537116
144.5114768,-38.26533421
144.517915,-38.26442929
144.3468038,-38.17979644
144.7079661,-38.17693985
144.3722673,-38.1594856
144.3176639,-38.12810838
144.3229659,-38.10078972
144.3529317,-38.08539054
144.3217929,-38.1924584
144.3220568,-38.19050513
144.341355,-38.18990556
144.3168053,-38.15034874
144.3669295,-38.07231171
144.3016558,-38.20658681
144.301778,-38.20649934
144.3035183,-38.16653284
144.3716323,-38.15013776
144.3333004,-38.19934276
144.3046381,-38.16256432
144.3334063,-38.0889623
144.3701731,-38.15568547
144.3786045,-38.16962799
144.5148409,-38.26233793
144.6364808,-38.12135698
144.6014324,-38.2847412
144.3409894,-38.18824279
144.3523947,-38.09285539
144.3580567,-38.14883053
144.3816222,-38.17028615
144.3818114,-38.17105784
144.3730813,-38.15702214
144.3547476,-38.09488708
144.3553056,-38.09412526
144.3514956,-38.09167856
144.3543735,-38.09119243
144.3532564,-38.09112251
144.3530554,-38.09109517
144.388739,-38.16368306
144.3804633,-38.17936904
144.3720329,-38.15150309
144.3774742,-38.18509436
144.3336643,-38.19895323
144.3941082,-38.16227368
144.6011611,-38.28494383
144.3726963,-38.15639938
144.4891286,-38.2697282
144.5185896,-38.26785211
144.5178248,-38.26454687
144.527925,-38.26443658
144.5181797,-38.26391535
144.5148671,-38.26232633
144.5292141,-38.26047288
144.5531158,-38.2594078
144.5223027,-38.25879141
144.2988791,-38.21480045
144.3502074,-38.20411588
144.3591241,-38.19803103
144.3590214,-38.19770996
144.3590405,-38.1976612
144.3974964,-38.18719062
144.3476133,-38.1828726
144.7083019,-38.17680116
144.5634941,-38.17665123
144.3747205,-38.16880533
144.3658485,-38.16862166
144.3068318,-38.16852779
144.3068483,-38.16851302
144.3652837,-38.16272394
144.3792116,-38.14555664
144.7039311,-38.13729937
144.3428192,-38.08867542
144.3348509,-38.14334173
144.6071143,-38.27829966
144.6070735,-38.27827328
144.4954743,-38.27597475
144.5424331,-38.26811603
144.3088845,-38.20904155
144.3039341,-38.1669644
144.371421,-38.15717824
144.3021784,-38.2079013
144.3097514,-38.17990778
144.3097649,-38.17988852
144.3097806,-38.17987108
144.3096516,-38.17790193
144.7128625,-38.1775484
144.3086079,-38.17101524
144.3337892,-38.16191766
144.3712629,-38.15725218
144.574732,-38.1452455
144.3351337,-38.09401826
144.3589775,-38.08302943
144.3529928,-38.07282568
144.3583548,-38.0836163
144.369901,-38.07459247
144.3771328,-38.06758799
144.3809563,-38.06548982
144.4905938,-38.26862613
144.4903979,-38.27843409
144.544102,-38.26854102
144.5469352,-38.26592578
144.5477924,-38.26573982
144.547803,-38.2653475
144.518201,-38.26408709
144.5516619,-38.26371507
144.5525522,-38.26342451
144.5359752,-38.256117
144.3176121,-38.20947116
144.3185134,-38.20910509
144.3250946,-38.20668011
144.3267532,-38.19593907
144.4654366,-38.19184156
144.3319379,-38.19072547
144.3342209,-38.19054637
144.3444902,-38.19025278
144.344482,-38.19016153
144.3432441,-38.18970135
144.3349106,-38.18955409
144.3462654,-38.18917888
144.3412828,-38.18756151
144.3351611,-38.18629503
144.3428893,-38.18625167
144.3348375,-38.18619041
144.3476825,-38.18599832
144.336345,-38.18590975
144.3371784,-38.1858163
144.3437922,-38.18556925
144.4606833,-38.18330955
144.3432723,-38.18328699
144.3454591,-38.18251753
144.309922,-38.18224361
144.3144713,-38.18177684
144.3371425,-38.18171206
144.3247361,-38.1794501
144.3921037,-38.17887303
144.3860042,-38.17504719
144.3409098,-38.17298231
144.3386101,-38.17086686
144.3345878,-38.17062972
144.3933913,-38.16834842
144.3915295,-38.16619598
144.391559,-38.16619155
144.3915005,-38.1661067
144.3915195,-38.16601462
144.3295185,-38.16540878
144.319184,-38.16414812
144.3979791,-38.16298505
144.3997441,-38.16263033
144.3322537,-38.15939949
144.3436168,-38.15937235
144.3521471,-38.15302833
144.316595,-38.15189185
144.3402507,-38.14406327
144.3433098,-38.13659556
144.3289049,-38.13345445
144.3555316,-38.12063846
144.3330195,-38.11564186
144.3334701,-38.10780054
144.3530095,-38.09664316
144.3757806,-38.088967
144.3512159,-38.08387944
144.3582937,-38.07654999
144.3520234,-38.07249391
144.3714715,-38.07180479
144.3961215,-38.02275384
144.3771131,-38.16269587
144.3732945,-38.15717778
144.3792902,-38.14904071
144.3277387,-38.15290589
144.5307381,-38.26507123
144.340105,-38.18814407
144.3717201,-38.15738506
144.3117286,-38.14154721
144.4932539,-38.28367855
144.3528234,-38.09021688
144.3519317,-38.0900261
144.5404087,-38.26523511
144.5522495,-38.26233125
144.5505912,-38.25721662
144.5512271,-38.25652947
144.536047,-38.25581191
144.5361038,-38.25576061
144.5472107,-38.25175086
144.5488641,-38.25083523
144.3018525,-38.20793076
144.3455181,-38.20406259
144.3455245,-38.20396988
144.348264,-38.20322314
144.3482947,-38.20307793
144.3426769,-38.20267652
144.3455125,-38.20097414
144.3448847,-38.20090522
144.3455516,-38.20088419
144.3518519,-38.20023666
144.3429614,-38.19989588
144.3428179,-38.19988038
144.3523974,-38.19813775
144.3622197,-38.19758201
144.3622148,-38.19756835
144.3622409,-38.19756765
144.362209,-38.19755297
144.3622337,-38.19755098
144.3525197,-38.19746251
144.3815537,-38.18377072
144.3815723,-38.18361661
144.309071,-38.17895624
144.5596252,-38.17808726
144.3037104,-38.16931484
144.3199874,-38.16633883
144.5716113,-38.16534608
144.3522524,-38.15876914
144.5726842,-38.15700915
144.3827177,-38.15439357
144.3777345,-38.15291952
144.3777338,-38.15250687
144.3820725,-38.1505038
144.7046083,-38.13902919
144.3177999,-38.12629733
144.3203869,-38.09412317
144.3215766,-38.09270786
144.3603746,-38.0741926
144.3700013,-38.07099975
144.4218922,-38.0255064
144.4195283,-38.02542363
144.3452321,-38.14918591
144.355174,-38.09050342
144.355709,-38.08937269
144.4148202,-38.0328813
144.3579612,-38.1488012
144.4830891,-38.27998683
144.5143302,-38.26246739
144.3138185,-38.2067763
144.3928486,-38.1893697
144.3917634,-38.18898909
144.3098224,-38.18289587
144.3335634,-38.18251947
144.3802409,-38.16982998
144.329821,-38.1550247
144.3504466,-38.14995441
144.3472307,-38.14956692
144.3531563,-38.11152437
144.3516044,-38.09026456
144.3385351,-38.08950206
144.3519123,-38.08898258
144.3404288,-38.08846582
144.3404634,-38.0884082
144.3526554,-38.08837396
144.3057598,-38.20832132
144.305533,-38.20816473
144.3105385,-38.18393538
144.3088751,-38.16819812
144.3448143,-38.15104293
144.4944548,-38.27890301
144.5490582,-38.26010899
144.3208215,-38.19845664
144.3773751,-38.15157085
144.3529207,-38.07311967
144.4876094,-38.2740519
144.3491756,-38.06528896
144.3487889,-38.06524745
144.3477091,-38.06512124
144.3475186,-38.06510179
144.3774959,-38.1516111
144.3595885,-38.09293968
144.4867458,-38.27941503
144.4841697,-38.27827608
144.6084313,-38.27719996
144.609497,-38.2770145
144.6069512,-38.27553106
144.5176162,-38.26456698
144.5175625,-38.26455701
144.3124304,-38.19167135
144.3124949,-38.19144539
144.3432755,-38.15378909
144.3801077,-38.14722322
144.4934788,-38.27779124
144.4954291,-38.27617461
144.4901161,-38.2747436
144.5718833,-38.17192739
144.3644464,-38.16211713
144.3583745,-38.15891401
144.3422991,-38.14345263
144.343209,-38.11763391
144.3267126,-38.09954027
144.3149996,-38.17554889
144.5185234,-38.26724786
144.5176259,-38.26455313
144.5541611,-38.26384827
144.5361933,-38.25503807
144.5370741,-38.25129756
144.3229233,-38.19798868
144.3604045,-38.19688771
144.3135371,-38.19100576
144.3134465,-38.19098285
144.3133176,-38.19094866
144.3133279,-38.19093085
144.4708257,-38.18910952
144.3626432,-38.18282431
144.3928506,-38.17845898
144.3802113,-38.17004175
144.3790713,-38.16975239
144.3769979,-38.16930303
144.4225557,-38.1690531
144.3718036,-38.16762447
144.3676194,-38.16471414
144.3675905,-38.16467773
144.3667865,-38.16381349
144.3715872,-38.15969696
144.3323327,-38.15937773
144.3309011,-38.15809513
144.3113387,-38.14293574
144.3539075,-38.07800397
144.3521046,-38.0778057
144.4259584,-38.02620303
144.4236344,-38.02595015
144.4228558,-38.02582738
144.4226575,-38.02581985
144.4227881,-38.02581207
144.4226995,-38.02579882
144.4172621,-38.02522797
144.7069927,-38.1872371
144.7082609,-38.18478348
144.7076668,-38.18470756
144.7077917,-38.18136915
144.3347209,-38.20813423
144.3126483,-38.1917593
144.3124606,-38.19158908
144.312357,-38.19149945
144.3123668,-38.19138095
144.3121732,-38.19137223
144.5407674,-38.26981993
144.3324045,-38.15958732
144.3665272,-38.0878191
144.3516228,-38.08503805
144.3429172,-38.08846893
144.4952533,-38.2769445
144.4906431,-38.27663633
144.4936425,-38.27514429
144.5185873,-38.26786165
144.3466409,-38.17701952
144.3219168,-38.17512421
144.346234,-38.1745281
144.3761483,-38.15001521
144.3463898,-38.14780399
144.3247239,-38.13228298
144.6926967,-38.122301
144.3315273,-38.10516685
144.3247539,-38.10445629
144.3404648,-38.08476379
144.3431925,-38.08110815
144.3295182,-38.15200641
144.5226202,-38.25882854
144.3649796,-38.16032823
144.3378131,-38.14897504
144.3242029,-38.13507235
144.3228316,-38.13478146
144.3545559,-38.13234603
144.3532033,-38.13061265
144.337311,-38.12852041
144.3421874,-38.12079482
144.3365027,-38.11260415
144.3354236,-38.11247286
144.3239334,-38.09839008
144.3550617,-38.09232475
144.3549219,-38.09229061
144.3551644,-38.09217508
144.3550883,-38.09211138
144.344268,-38.08747209
144.3510544,-38.08333025
144.3414251,-38.07983478
144.3654902,-38.07504493
144.3441646,-38.07136818
144.3015135,-38.20670012
144.3705225,-38.14895786
144.3068982,-38.16967955
144.3468212,-38.15063633
144.5205751,-38.25749603
144.313237,-38.19442522
144.2737764,-38.2073177
144.552031,-38.26636128
144.3429655,-38.15389049
144.3031424,-38.16920023
144.5664228,-38.16637889
144.3044865,-38.1634
144.3044996,-38.16328944
144.3045297,-38.16313041
144.3045572,-38.16299873
144.3046691,-38.16237908
144.372931,-38.14824455
144.312142,-38.19226119
144.312101,-38.19222628
144.3111717,-38.17408423
144.3115742,-38.17392875
144.3154392,-38.15325105
144.3325587,-38.19960844
144.3592265,-38.14413302
144.3310128,-38.19007792
144.6526005,-38.1173852
144.6505683,-38.11699206
144.6014333,-38.2847211
144.3401105,-38.1832439
144.356091,-38.08674937
144.3437245,-38.18732516
144.3409216,-38.18824006
144.3439627,-38.1854653
144.3445693,-38.18307099
144.3430975,-38.18240347
144.3496367,-38.08602011
144.3434744,-38.18805615
144.3521254,-38.09004954
144.3411526,-38.18596047
144.3481345,-38.08681533
144.3533462,-38.08938228
144.3493578,-38.0863312
144.3546401,-38.08825529
144.3757326,-38.15977842
144.6013983,-38.28462304
144.3778736,-38.17905406
144.4899351,-38.2685474
144.5178048,-38.26451966
144.5145492,-38.26348278
144.2993965,-38.21482309
144.2985119,-38.21472047
144.3204554,-38.20647775
144.342581,-38.20528244
144.3486501,-38.20175352
144.3590162,-38.19776309
144.3139148,-38.19308667
144.3437836,-38.18707141
144.3068761,-38.18115991
144.3095552,-38.17800903
144.707382,-38.17689068
144.7044802,-38.17629894
144.7045581,-38.17624563
144.3081455,-38.17341488
144.3081206,-38.17339888
144.3068745,-38.1685186
144.3301069,-38.16659606
144.3559966,-38.15521295
144.3556511,-38.12152079
144.3269083,-38.15818548
144.3269228,-38.15806436
144.3270011,-38.15771745
144.3425333,-38.15510109
144.3570384,-38.19141451
144.3423411,-38.18342382
144.3431149,-38.18326244
144.3702358,-38.16006707
144.3724236,-38.15979728
144.3517658,-38.1292521
144.4889928,-38.28317571
144.4940234,-38.27974117
144.488746,-38.2696585
144.5321831,-38.26398735
144.5181976,-38.25745735
144.3250094,-38.18963123
144.7126726,-38.17315372
144.3028475,-38.16650228
144.3322905,-38.15934049
144.3626527,-38.15603161
144.3199767,-38.1972771
144.3218313,-38.19429222
144.3079191,-38.1804314
144.3079531,-38.18041836
144.3082397,-38.18018376
144.3097016,-38.1799328
144.3096771,-38.17990667
144.7087966,-38.17858617
144.7087402,-38.17857911
144.3087013,-38.17103669
144.3329789,-38.11583339
144.3329936,-38.11575923
144.3462883,-38.20478842
144.3227113,-38.0992696
144.340498,-38.08986442
144.3584587,-38.08374642
144.4898447,-38.27778338
144.490496,-38.27492707
144.6130546,-38.2691881
144.4906176,-38.26853694
144.3407456,-38.14988261
144.3531046,-38.13141431
144.4892719,-38.27830448
144.5321177,-38.26408856
144.361031,-38.19618982
144.3301306,-38.19151418
144.3301186,-38.19144524
144.3318083,-38.19063384
144.3318148,-38.19011762
144.3398901,-38.18903111
144.3427608,-38.18728698
144.3425206,-38.18695613
144.3419757,-38.18686392
144.3420301,-38.18678052
144.3419465,-38.18675479
144.3397351,-38.18368424
144.343792,-38.18334643
144.3434405,-38.18244128
144.3433016,-38.18242383
144.3398863,-38.18200602
144.7120081,-38.18125662
144.3919946,-38.17900173
144.3814305,-38.17260377
144.3981589,-38.16857187
144.3192093,-38.16335556
144.3643706,-38.15952302
144.3263564,-38.15735577
144.3693759,-38.15659366
144.3489406,-38.15623044
144.3240804,-38.15530764
144.3444185,-38.14533647
144.3398513,-38.14252788
144.3393234,-38.13977592
144.3270173,-38.13964353
144.3387511,-38.13430378
144.3542357,-38.12973119
144.3444144,-38.11793459
144.3447501,-38.11622987
144.3461726,-38.11433244
144.3389006,-38.10844684
144.3349377,-38.10823687
144.3266818,-38.10296681
144.3366495,-38.08544812
144.3388414,-38.08451842
144.3644611,-38.15532031
144.3215799,-38.20635626
144.3219184,-38.19786973
144.3288132,-38.16350718
144.379737,-38.15350362
144.3319011,-38.14637617
144.3493207,-38.10586977
144.3540637,-38.13624598
144.3460314,-38.11568932
144.3190396,-38.14947568
144.4890268,-38.28198944
144.4874636,-38.28180986
144.4884909,-38.28162024
144.5476588,-38.25819461
144.3482348,-38.2046718
144.3482531,-38.2044916
144.3488389,-38.2043242
144.348362,-38.20381122
144.3494078,-38.20352601
144.3503431,-38.20335081
144.3481363,-38.20327032
144.3484602,-38.20326343
144.3503624,-38.20320739
144.3505459,-38.20293082
144.3434798,-38.20126115
144.3462829,-38.20022423
144.345162,-38.20009446
144.3441206,-38.20007089
144.3525507,-38.1973073
144.3225197,-38.19370281
144.4657271,-38.19243931
144.3246548,-38.18334473
144.3060052,-38.18257889
144.4682412,-38.18202269
144.3956315,-38.17930814
144.3087935,-38.17928653
144.3089184,-38.1789838
144.3227277,-38.17526307
144.3081135,-38.17342088
144.3010481,-38.17110425
144.3022979,-38.17024388
144.3289449,-38.16544228
144.3287576,-38.15615005
144.3278196,-38.15605392
144.3451915,-38.15474985
144.3449923,-38.1547283
144.3500444,-38.1544043
144.3576889,-38.14961979
144.3750417,-38.14866337
144.3445053,-38.14491491
144.3359245,-38.14439094
144.3391563,-38.14313916
144.3448901,-38.14291373
144.344916,-38.14281108
144.3436752,-38.14191443
144.7069245,-38.14112366
144.3203065,-38.13331194
144.3358461,-38.1170716
144.3362647,-38.09400663
144.3650529,-38.07343135
144.3636142,-38.06734365
144.4332101,-38.02677063
144.3454157,-38.14813622
144.5191732,-38.26719832
144.7051196,-38.19331219
144.7050502,-38.1933037
144.3311639,-38.19314613
144.3017315,-38.17497846
144.3286117,-38.1604899
144.3675313,-38.15977542
144.326041,-38.15545199
144.3755736,-38.15111353
144.35101,-38.15002004
144.3501507,-38.14992187
144.3256275,-38.10447619
144.3089313,-38.2081894
144.3093784,-38.20813457
144.3313006,-38.15482526
144.3415184,-38.18652386
144.3229754,-38.19798414
144.3206521,-38.15041024
144.3463883,-38.147275
144.3133572,-38.17458954
144.4874141,-38.28100059
144.3154514,-38.14769598
144.3600907,-38.08676389
144.3549435,-38.15411077
144.3478319,-38.06513049
144.397556,-38.29369576
144.6082873,-38.27627335
144.4954153,-38.27523343
144.2985009,-38.21420052
144.3073773,-38.18142796
144.3074373,-38.18089849
144.3320516,-38.16193054
144.3307252,-38.10348077
144.3301817,-38.15984867
144.3416781,-38.11151471
144.4890969,-38.27462165
144.5271209,-38.26264968
144.338836,-38.17880868
144.3706741,-38.16656289
144.3266531,-38.15978781
144.3737658,-38.15754332
144.3485908,-38.15491383
144.3415668,-38.15341683
144.3294199,-38.15310096
144.3305627,-38.14806401
144.3433519,-38.14163148
144.3256944,-38.14105255
144.3223935,-38.13865792
144.3230001,-38.13480369
144.3203582,-38.13443833
144.3470338,-38.13404404
144.342982,-38.11940405
144.3316245,-38.10695869
144.3306801,-38.10684377
144.3320683,-38.10199078
144.3329545,-38.10027154
144.3320897,-38.10025762
144.3327707,-38.10024734
144.3482476,-38.08623423
144.3484778,-38.08501243
144.4877449,-38.27840667
144.4888783,-38.2722859
144.3138715,-38.19308187
144.3138517,-38.19299464
144.4647975,-38.19243121
144.3141944,-38.19116799
144.3134554,-38.19100458
144.4560089,-38.18691292
144.3439779,-38.18612818
144.3938271,-38.17865313
144.3813864,-38.17029755
144.3801123,-38.16996459
144.379374,-38.16980149
144.3718796,-38.1677091
144.3782025,-38.16475988
144.3666459,-38.1637141
144.3661526,-38.16334172
144.3612997,-38.16105408
144.3310371,-38.15844063
144.3310388,-38.15839292
144.331051,-38.15837304
144.385939,-38.15669392
144.5275262,-38.26683188
144.5275142,-38.26671311
144.5527591,-38.15927519
144.3839782,-38.15630007
144.6962219,-38.12886908
144.3281805,-38.10655042
144.3731789,-38.16396474
144.3309536,-38.15324783
